ID,ID_STATE,CITY,COUNTY,LATITUDE,LONGITUDE
2326,5,Magalia,Butte,40,-122
2327,5,Malibu,Los Angeles,34,-119
2328,5,Mammoth Lakes,Mono,38,-119
2329,5,Manchester,Mendocino,39,-124
2330,5,Manhattan Beach,Los Angeles,34,-118
2331,5,Manteca,San Joaquin,38,-121
2332,5,Manton,Tehama,40,-122
2333,5,March Air Reserve Base,Riverside,34,-117
2334,5,Maricopa,Kern,35,-119
2335,5,Marina,Monterey,37,-122
2336,5,Marina Del Rey,Los Angeles,34,-118
2337,5,Mariposa,Mariposa,38,-120
2338,5,Markleeville,Alpine,39,-120
2339,5,Marshall,Marin,38,-123
2340,5,Martell,Amador,38,-121
2341,5,Martinez,Contra Costa,38,-122
2342,5,Marysville,Yuba,39,-122
2343,5,Mather,Sacramento,39,-121
2344,5,Maxwell,Colusa,39,-122
2345,5,Maywood,Los Angeles,34,-118
2346,5,Mc Farland,Kern,36,-119
2347,5,Mc Kittrick,Kern,35,-120
2348,5,Mcarthur,Lassen,41,-121
2349,5,Mcclellan,Sacramento,39,-121
2350,5,Mccloud,Siskiyou,41,-122
2351,5,Mckinleyville,Humboldt,41,-124
2352,5,Meadow Valley,Plumas,40,-121
2353,5,Meadow Vista,Placer,39,-121
2354,5,Mecca,Riverside,34,-116
2355,5,Mendocino,Mendocino,39,-124
2356,5,Mendota,Fresno,37,-120
2357,5,Menifee,Riverside,34,-117
2358,5,Menlo Park,San Mateo,37,-122
2359,5,Mentone,San Bernardino,34,-117
2360,5,Merced,Merced,37,-120
2361,5,Meridian,Sutter,39,-122
2362,5,Mi Wuk Village,Tuolumne,38,-120
2363,5,Middletown,Lake,39,-123
2364,5,Midpines,Mariposa,38,-120
2365,5,Midway City,Orange,34,-118
2366,5,Milford,Lassen,40,-120
2367,5,Mill Creek,Tehama,40,-122
2368,5,Mill Valley,Marin,38,-123
2369,5,Millbrae,San Mateo,38,-122
2370,5,Millville,Shasta,41,-122
2371,5,Milpitas,Santa Clara,37,-122
2372,5,Mineral,Tehama,40,-122
2373,5,Mira Loma,Riverside,34,-118
2374,5,Miramonte,Fresno,37,-119
2375,5,Miranda,Humboldt,40,-124
2376,5,Mission Hills,Los Angeles,34,-118
2377,5,Mission Viejo,Orange,34,-118
2378,5,Moccasin,Tuolumne,38,-120
2379,5,Modesto,Stanislaus,38,-121
2380,5,Mojave,Kern,35,-118
2381,5,Mokelumne Hill,Calaveras,38,-121
2382,5,Mono Hot Springs,Fresno,37,-119
2383,5,Monrovia,Los Angeles,34,-118
2384,5,Montague,Siskiyou,42,-122
2385,5,Montara,San Mateo,38,-123
2386,5,Montclair,San Bernardino,34,-118
2387,5,Monte Rio,Sonoma,38,-123
2388,5,Montebello,Los Angeles,34,-118
2389,5,Monterey,Monterey,37,-122
2390,5,Monterey Park,Los Angeles,34,-118
2391,5,Montgomery Creek,Shasta,41,-122
2392,5,Montrose,Los Angeles,34,-118
2393,5,Moorpark,Ventura,34,-119
2394,5,Moraga,Contra Costa,38,-122
2395,5,Moreno Valley,Riverside,34,-117
2396,5,Morgan Hill,Santa Clara,37,-122
2397,5,Morongo Valley,San Bernardino,34,-117
2398,5,Morro Bay,San Luis Obispo,35,-121
2399,5,Moss Beach,San Mateo,38,-123
2400,5,Moss Landing,Monterey,37,-122
2401,5,Mount Aukum,El Dorado,39,-121
2402,5,Mount Hamilton,Santa Clara,37,-122
2403,5,Mount Hermon,Santa Cruz,37,-122
2404,5,Mount Laguna,San Diego,33,-116
2405,5,Mount Shasta,Siskiyou,41,-122
2406,5,Mount Wilson,Los Angeles,34,-118
2407,5,Mountain Center,Riverside,34,-117
2408,5,Mountain Pass,San Bernardino,35,-116
2409,5,Mountain Ranch,Calaveras,38,-121
2410,5,Mountain View,Santa Clara,37,-122
2411,5,Mt Baldy,Los Angeles,34,-118
2412,5,Murphys,Calaveras,38,-120
2413,5,Murrieta,Riverside,34,-117
2414,5,Myers Flat,Humboldt,40,-124
2415,5,Napa,Napa,38,-122
2416,5,National City,San Diego,33,-117
2417,5,Navarro,Mendocino,39,-123
2418,5,Needles,San Bernardino,35,-115
2419,5,Nelson,Butte,40,-122
2420,5,Nevada City,Nevada,39,-121
2421,5,New Almaden,Santa Clara,37,-122
2422,5,New Cuyama,Santa Barbara,35,-120
2423,5,Newark,Alameda,38,-122
2424,5,Newberry Springs,San Bernardino,35,-117
2425,5,Newbury Park,Ventura,34,-119
2426,5,Newcastle,Placer,39,-121
2427,5,Newhall,Los Angeles,34,-119
2428,5,Newman,Stanislaus,37,-121
2429,5,Newport Beach,Orange,34,-118
2430,5,Newport Coast,Orange,34,-118
2431,5,Nicasio,Marin,38,-123
2432,5,Nice,Lake,39,-123
2433,5,Nicolaus,Sutter,39,-122
2434,5,Niland,Imperial,33,-116
2435,5,Nipomo,San Luis Obispo,35,-120
2436,5,Nipton,San Bernardino,35,-115
2437,5,Norco,Riverside,34,-118
2438,5,Norden,Nevada,39,-120
2439,5,North Fork,Madera,37,-120
2440,5,North Highlands,Sacramento,39,-121
2441,5,North Hills,Los Angeles,34,-118
2442,5,North Hollywood,Los Angeles,34,-118
2443,5,North Palm Springs,Riverside,34,-117
2444,5,North San Juan,Nevada,39,-121
2445,5,Northridge,Los Angeles,34,-119
2446,5,Norwalk,Los Angeles,34,-118
2447,5,Novato,Marin,38,-123
2448,5,Nubieber,Lassen,41,-121
2449,5,Nuevo,Riverside,34,-117
2450,5,O Neals,Madera,37,-120
2451,5,Oak Park,Ventura,34,-119
2452,5,Oak Run,Shasta,41,-122
2453,5,Oak View,Ventura,34,-119
2454,5,Oakdale,Stanislaus,38,-121
2455,5,Oakhurst,Madera,37,-120
2456,5,Oakland,Alameda,38,-122
2457,5,Oakley,Contra Costa,38,-122
2458,5,Oakville,Napa,38,-122
2459,5,Obrien,Shasta,41,-122
2460,5,Occidental,Sonoma,38,-123
2461,5,Oceano,San Luis Obispo,35,-121
2462,5,Oceanside,San Diego,33,-117
2463,5,Ocotillo,Imperial,33,-116
2464,5,Ojai,Ventura,34,-119
2465,5,Olancha,Inyo,36,-118
2466,5,Old Station,Shasta,41,-121
2467,5,Olema,Marin,38,-123
2468,5,Olivehurst,Yuba,39,-122
2469,5,Olympic Valley,Placer,39,-120
2470,5,Ontario,San Bernardino,34,-118
2471,5,Onyx,Kern,36,-118
2472,5,Orange,Orange,34,-118
2473,5,Orange Cove,Fresno,37,-119
2474,5,Orangevale,Sacramento,39,-121
2475,5,Oregon House,Yuba,39,-121
2476,5,Orick,Humboldt,41,-124
2477,5,Orinda,Contra Costa,38,-122
2478,5,Orland,Glenn,40,-122
2479,5,Orleans,Humboldt,41,-124
2480,5,Oro Grande,San Bernardino,35,-117
2481,5,Orosi,Tulare,37,-119
2482,5,Oroville,Butte,40,-122
2483,5,Oxnard,Ventura,34,-119
2484,5,Pacific Grove,Monterey,37,-122
2485,5,Pacific Palisades,Los Angeles,34,-119
2486,5,Pacifica,San Mateo,38,-122
2487,5,Pacoima,Los Angeles,34,-118
2488,5,Paicines,San Benito,36,-121
2489,5,Pala,San Diego,33,-117
2490,5,Palermo,Butte,39,-122
2491,5,Palm Desert,Riverside,34,-116
2492,5,Palm Springs,Riverside,34,-117
2493,5,Palmdale,Los Angeles,35,-118
2494,5,Palo Alto,Santa Clara,37,-122
2495,5,Palo Cedro,Shasta,41,-122
2496,5,Palo Verde,Imperial,33,-115
2497,5,Palomar Mountain,San Diego,33,-117
2498,5,Palos Verdes Peninsula,Los Angeles,34,-118
2499,5,Panorama City,Los Angeles,34,-118
2500,5,Paradise,Butte,40,-122
2501,5,Paramount,Los Angeles,34,-118
2502,5,Parker Dam,San Bernardino,34,-114
2503,5,Parlier,Fresno,37,-120
2504,5,Pasadena,Los Angeles,34,-118
2505,5,Paskenta,Tehama,40,-123
2506,5,Paso Robles,San Luis Obispo,36,-121
2507,5,Patterson,Stanislaus,37,-121
2508,5,Patton,San Bernardino,34,-117
2509,5,Pauma Valley,San Diego,33,-117
2510,5,Paynes Creek,Tehama,40,-122
2511,5,Pearblossom,Los Angeles,34,-118
2512,5,Pebble Beach,Monterey,37,-122
2513,5,Penn Valley,Nevada,39,-121
2514,5,Penngrove,Sonoma,38,-123
2515,5,Penryn,Placer,39,-121
2516,5,Perris,Riverside,34,-117
2517,5,Pescadero,San Mateo,37,-122
2518,5,Petaluma,Sonoma,38,-123
2519,5,Petrolia,Humboldt,40,-124
2520,5,Phelan,San Bernardino,34,-118
2521,5,Phillipsville,Humboldt,40,-124
2522,5,Philo,Mendocino,39,-124
2523,5,Pico Rivera,Los Angeles,34,-118
2524,5,Piedmont,Alameda,38,-122
2525,5,Piedra,Fresno,37,-119
2526,5,Piercy,Mendocino,40,-124
2527,5,Pilot Hill,El Dorado,39,-121
2528,5,Pine Grove,Amador,38,-121
2529,5,Pine Valley,San Diego,33,-117
2530,5,Pinecrest,Tuolumne,38,-120
2531,5,Pinole,Contra Costa,38,-122
2532,5,Pinon Hills,San Bernardino,34,-118
2533,5,Pioneer,Amador,38,-121
2534,5,Pioneertown,San Bernardino,34,-116
2535,5,Piru,Ventura,34,-119
2536,5,Pismo Beach,San Luis Obispo,35,-121
2537,5,Pittsburg,Contra Costa,38,-122
2538,5,Pixley,Tulare,36,-119
2539,5,Placentia,Orange,34,-118
2540,5,Placerville,El Dorado,39,-121
2541,5,Planada,Merced,37,-120
2542,5,Platina,Shasta,40,-123
2543,5,Playa Del Rey,Los Angeles,34,-118
2544,5,Pleasant Grove,Sutter,39,-122
2545,5,Pleasant Hill,Contra Costa,38,-122
2546,5,Pleasanton,Alameda,38,-122
2547,5,Plymouth,Amador,38,-121
2548,5,Point Arena,Mendocino,39,-124
2549,5,Point Mugu Nawc,Ventura,34,-119
2550,5,Point Reyes Station,Marin,38,-123
2551,5,Pollock Pines,El Dorado,39,-121
2552,5,Pomona,Los Angeles,34,-118
2553,5,Pope Valley,Napa,39,-122
2554,5,Port Costa,Contra Costa,38,-122
2555,5,Port Hueneme,Ventura,34,-119
2556,5,Port Hueneme Cbc Base,Ventura,34,-119
2557,5,Porter Ranch,Los Angeles,34,-119
2558,5,Porterville,Tulare,36,-119
2559,5,Portola,Plumas,40,-120
2560,5,Portola Vally,San Mateo,37,-122
2561,5,Posey,Tulare,36,-119
2562,5,Potrero,San Diego,33,-117
2563,5,Potter Valley,Mendocino,39,-123
2564,5,Poway,San Diego,33,-117
2565,5,Prather,Fresno,37,-120
2566,5,Princeton,Colusa,39,-122
2567,5,Proberta,Tehama,40,-122
2568,5,Quincy,Plumas,40,-121
2569,5,Rackerby,Yuba,39,-121
2570,5,Rail Road Flat,Calaveras,38,-121
2571,5,Raisin City,Fresno,37,-120
2572,5,Ramona,San Diego,33,-117
2573,5,Ranchita,San Diego,33,-117
2574,5,Rancho Cordova,Sacramento,39,-121
2575,5,Rancho Cucamonga,San Bernardino,34,-118
2576,5,Rancho Mirage,Riverside,34,-116
2577,5,Rancho Palos Verdes,Los Angeles,34,-118
2578,5,Rancho Santa Fe,San Diego,33,-117
2579,5,Rancho Santa Margarita,Orange,34,-118
2580,5,Randsburg,Kern,35,-118
2581,5,Ravendale,Lassen,41,-120
2582,5,Raymond,Madera,37,-120
2583,5,Red Bluff,Tehama,40,-122
2584,5,Red Mountain,San Bernardino,35,-118
2585,5,Redcrest,Humboldt,40,-124
2586,5,Redding,Shasta,41,-122
2587,5,Redlands,San Bernardino,34,-117
2588,5,Redondo Beach,Los Angeles,34,-118
2589,5,Redway,Humboldt,40,-124
2590,5,Redwood City,San Mateo,37,-122
2591,5,Redwood Estates,Santa Clara,37,-122
2592,5,Redwood Valley,Mendocino,39,-123
2593,5,Reedley,Fresno,37,-119
2594,5,Represa,Sacramento,39,-121
2595,5,Rescue,El Dorado,39,-121
2596,5,Reseda,Los Angeles,34,-119
2597,5,Rialto,San Bernardino,34,-117
2598,5,Richgrove,Tulare,36,-119
2599,5,Richmond,Contra Costa,38,-122
2600,5,Richvale,Butte,39,-122
2601,5,Ridgecrest,Kern,36,-118
2602,5,Rimforest,San Bernardino,34,-117
2603,5,Rio Dell,Humboldt,40,-124
2604,5,Rio Linda,Sacramento,39,-121
2605,5,Rio Nido,Sonoma,39,-123
2606,5,Rio Oso,Sutter,39,-122
2607,5,Rio Vista,Solano,38,-122
2608,5,Ripon,San Joaquin,38,-121
2609,5,River Pines,Amador,39,-121
2610,5,Riverbank,Stanislaus,38,-121
2611,5,Riverdale,Fresno,36,-120
2612,5,Riverside,Riverside,34,-117
2613,5,Robbins,Sutter,39,-122
2614,5,Rocklin,Placer,39,-121
2615,5,Rodeo,Contra Costa,38,-122
2616,5,Rohnert Park,Sonoma,38,-123
2617,5,Rosamond,Kern,35,-118
2618,5,Rosemead,Los Angeles,34,-118
2619,5,Roseville,Placer,39,-121
2620,5,Ross,Marin,38,-123
2621,5,Rough And Ready,Nevada,39,-121
2622,5,Round Mountain,Shasta,41,-122
2623,5,Rowland Heights,Los Angeles,34,-118
2624,5,Rumsey,Yolo,39,-122
2625,5,Running Springs,San Bernardino,34,-117
2626,5,Rutherford,Napa,38,-122
2627,5,Ryde,Sacramento,38,-122
2628,5,Sacramento,Sacramento,39,-121
2629,5,Saint Helena,Napa,39,-122
2630,5,Salida,Stanislaus,38,-121
2631,5,Salinas,Monterey,37,-122
2632,5,Salton City,Imperial,33,-116
2633,5,Salyer,Trinity,41,-124
2634,5,Samoa,Humboldt,41,-124
2635,5,San Andreas,Calaveras,38,-121
2636,5,San Anselmo,Marin,38,-123
2637,5,San Ardo,Monterey,36,-121
2638,5,San Bernardino,San Bernardino,34,-117
2639,5,San Bruno,San Mateo,38,-122
2640,5,San Carlos,San Mateo,37,-122
2641,5,San Clemente,Orange,33,-118
2642,5,San Diego,San Diego,33,-117
2643,5,San Dimas,Los Angeles,34,-118
2644,5,San Fernando,Los Angeles,34,-118
2645,5,San Francisco,San Francisco,38,-122
2646,5,San Francisco,San Mateo,38,-122
2647,5,San Gabriel,Los Angeles,34,-118
2648,5,San Geronimo,Marin,38,-123
2649,5,San Gregorio,San Mateo,37,-122
2650,5,San Jacinto,Riverside,34,-117
2651,5,San Joaquin,Fresno,37,-120
2652,5,San Jose,Santa Clara,37,-122
2653,5,San Juan Bautista,San Benito,37,-122
2654,5,San Juan Capistrano,Orange,34,-118
2655,5,San Leandro,Alameda,38,-122
2656,5,San Lorenzo,Alameda,38,-122
2657,5,San Lucas,Monterey,36,-121
2658,5,San Luis Obispo,San Luis Obispo,35,-121
2659,5,San Luis Rey,San Diego,33,-117
2660,5,San Marcos,San Diego,33,-117
2661,5,San Marino,Los Angeles,34,-118
2662,5,San Martin,Santa Clara,37,-122
2663,5,San Mateo,San Mateo,38,-122
2664,5,San Miguel,San Luis Obispo,36,-121
2665,5,San Pablo,Contra Costa,38,-122
2666,5,San Pedro,Los Angeles,34,-118
2667,5,San Quentin,Marin,38,-122
2668,5,San Rafael,Marin,38,-123
2669,5,San Ramon,Contra Costa,38,-122
2670,5,San Simeon,San Luis Obispo,36,-121
2671,5,San Ysidro,San Diego,33,-117
2672,5,Sanger,Fresno,37,-120
2673,5,Santa Ana,Orange,34,-118
2674,5,Santa Barbara,Santa Barbara,34,-120
2675,5,Santa Clara,Santa Clara,37,-122
2676,5,Santa Clarita,Los Angeles,34,-118
2677,5,Santa Cruz,Santa Cruz,37,-122
2678,5,Santa Fe Springs,Los Angeles,34,-118
2679,5,Santa Margarita,San Luis Obispo,35,-120
2680,5,Santa Maria,Santa Barbara,35,-120
2681,5,Santa Monica,Los Angeles,34,-118
2682,5,Santa Paula,Ventura,34,-119
2683,5,Santa Rita Park,Merced,37,-121
2684,5,Santa Rosa,Sonoma,38,-123
2685,5,Santa Ynez,Santa Barbara,35,-120
2686,5,Santa Ysabel,San Diego,33,-117
2687,5,Santee,San Diego,33,-117
2688,5,Saratoga,Santa Clara,37,-122
2689,5,Sausalito,Marin,38,-122
2690,5,Scotia,Humboldt,40,-124
2691,5,Scott Bar,Siskiyou,42,-123
2692,5,Scotts Valley,Santa Cruz,37,-122
2693,5,Seal Beach,Orange,34,-118
2694,5,Seaside,Monterey,37,-122
2695,5,Sebastopol,Sonoma,38,-123
2696,5,Seeley,Imperial,33,-116
2697,5,Seiad Valley,Siskiyou,42,-123
2698,5,Selma,Fresno,37,-120
2699,5,Sequoia National Park,Tulare,37,-119
2700,5,Shafter,Kern,35,-119
2701,5,Shandon,San Luis Obispo,36,-120
2702,5,Shasta,Shasta,41,-122
2703,5,Shasta Lake,Shasta,41,-122
2704,5,Shaver Lake,Fresno,37,-119
2705,5,Sheep Ranch,Calaveras,38,-120
2706,5,Sheridan,Placer,39,-121
2707,5,Sherman Oaks,Los Angeles,34,-118
2708,5,Shingle Springs,El Dorado,39,-121
2709,5,Shingletown,Shasta,41,-122
2710,5,Shoshone,Inyo,36,-116
2711,5,Sierra City,Sierra,40,-121
2712,5,Sierra Madre,Los Angeles,34,-118
2713,5,Sierraville,Sierra,40,-120
2714,5,Signal Hill,Los Angeles,34,-118
2715,5,Silverado,Orange,34,-118
2716,5,Simi Valley,Ventura,34,-119
2717,5,Skyforest,San Bernardino,34,-117
2718,5,Sloughhouse,Sacramento,39,-121
2719,5,Smartville,Nevada,39,-121
2720,5,Smith River,Del Norte,42,-124
2721,5,Snelling,Merced,38,-120
2722,5,Soda Springs,Nevada,39,-120
2723,5,Solana Beach,San Diego,33,-117
2724,5,Soledad,Monterey,36,-121
2725,5,Solvang,Santa Barbara,35,-120
2726,5,Somerset,El Dorado,39,-121
2727,5,Somes Bar,Siskiyou,41,-123
2728,5,Somis,Ventura,34,-119
2729,5,Sonoma,Sonoma,38,-122
2730,5,Sonora,Tuolumne,38,-120
2731,5,Soquel,Santa Cruz,37,-122
2732,5,Soulsbyville,Tuolumne,38,-120
2733,5,South Dos Palos,Merced,37,-121
2734,5,South El Monte,Los Angeles,34,-118
2735,5,South Gate,Los Angeles,34,-118
2736,5,South Lake Tahoe,El Dorado,39,-120
2737,5,South Pasadena,Los Angeles,34,-118
2738,5,South San Francisco,San Mateo,38,-122
2739,5,Spreckels,Monterey,37,-122
2740,5,Spring Valley,San Diego,33,-117
2741,5,Springville,Tulare,36,-119
2742,5,Squaw Valley,Fresno,37,-119
2743,5,Standard,Tuolumne,38,-120
2744,5,Standish,Lassen,40,-120
2745,5,Stanford,Santa Clara,37,-122
2746,5,Stanton,Orange,34,-118
2747,5,Stevenson Ranch,Los Angeles,34,-119
2748,5,Stevinson,Merced,37,-121
2749,5,Stewarts Point,Sonoma,39,-123
2750,5,Stinson Beach,Marin,38,-123
2751,5,Stirling City,Butte,40,-122
2752,5,Stockton,San Joaquin,38,-121
2753,5,Stonyford,Colusa,39,-123
2754,5,Storrie,Plumas,40,-122
2755,5,Stratford,Kings,36,-120
2756,5,Strathmore,Tulare,36,-119
2757,5,Strawberry,Tuolumne,38,-120
2758,5,Strawberry Valley,Yuba,40,-121
2759,5,Studio City,Los Angeles,34,-118
2760,5,Sugarloaf,San Bernardino,34,-117
2761,5,Suisun City,Solano,38,-122
2762,5,Sultana,Tulare,37,-119
2763,5,Summerland,Santa Barbara,34,-120
2764,5,Sun City,Riverside,34,-117
2765,5,Sun Valley,Los Angeles,34,-118
2766,5,Sunland,Los Angeles,34,-118
2767,5,Sunnyvale,Santa Clara,37,-122
2768,5,Sunol,Alameda,38,-122
2769,5,Sunset Beach,Orange,34,-118
2770,5,Surfside,Orange,34,-118
2771,5,Susanville,Lassen,40,-121
2772,5,Sutter,Sutter,39,-122
2773,5,Sutter Creek,Amador,38,-121
2774,5,Sylmar,Los Angeles,34,-118
2775,5,Taft,Kern,35,-119
2776,5,Tahoe City,Placer,39,-120
2777,5,Tahoe Vista,Placer,39,-120
2778,5,Tahoma,El Dorado,39,-120
2779,5,Talmage,Mendocino,39,-123
2780,5,Tarzana,Los Angeles,34,-119
2781,5,Taylorsville,Plumas,40,-121
2782,5,Tecate,San Diego,33,-117
2783,5,Tecopa,Inyo,36,-116
2784,5,Tehachapi,Kern,35,-119
2785,5,Tehama,Tehama,40,-122
2786,5,Temecula,Riverside,33,-117
2787,5,Temple City,Los Angeles,34,-118
2788,5,Templeton,San Luis Obispo,36,-121
2789,5,Termo,Lassen,41,-121
2790,5,Terra Bella,Tulare,36,-119
2791,5,The Sea Ranch,Sonoma,39,-123
2792,5,Thermal,Riverside,34,-116
2793,5,Thornton,San Joaquin,38,-121
2794,5,Thousand Oaks,Ventura,34,-119
2795,5,Thousand Palms,Riverside,34,-116
2796,5,Three Rivers,Tulare,36,-119
2797,5,Tipton,Tulare,36,-119
2798,5,Tollhouse,Fresno,37,-119
2799,5,Toluca Lake,Los Angeles,34,-118
2800,5,Tomales,Marin,38,-123
2801,5,Topanga,Los Angeles,34,-119
2802,5,Topaz,Mono,39,-120
2803,5,Torrance,Los Angeles,34,-118
2804,5,Trabuco Canyon,Orange,34,-118
2805,5,Tracy,San Joaquin,38,-121
2806,5,Tranquillity,Fresno,37,-120
2807,5,Traver,Tulare,36,-119
2808,5,Travis Afb,Solano,38,-122
2809,5,Tres Pinos,San Benito,37,-121
2810,5,Trinidad,Humboldt,41,-124
2811,5,Trinity Center,Trinity,41,-123
2812,5,Trona,San Bernardino,36,-117
2813,5,Truckee,Nevada,39,-120
2814,5,Tujunga,Los Angeles,34,-118
2815,5,Tulare,Tulare,36,-119
2816,5,Tulelake,Siskiyou,42,-121
2817,5,Tuolumne,Tuolumne,38,-120
2818,5,Tupman,Kern,35,-119
2819,5,Turlock,Stanislaus,38,-121
2820,5,Tustin,Orange,34,-118
2821,5,Twain,Plumas,40,-121
2822,5,Twain Harte,Tuolumne,38,-120
2823,5,Twentynine Palms,San Bernardino,34,-116
2824,5,Twin Bridges,El Dorado,39,-120
2825,5,Twin Peaks,San Bernardino,34,-117
2826,5,Ukiah,Mendocino,39,-123
2827,5,Union City,Alameda,38,-122
2828,5,Universal City,Los Angeles,34,-118
2829,5,Upland,San Bernardino,34,-118
2830,5,Upper Lake,Lake,39,-123
2831,5,Vacaville,Solano,38,-122
2832,5,Valencia,Los Angeles,34,-119
2833,5,Vallecito,Calaveras,38,-120
2834,5,Vallejo,Solano,38,-122
2835,5,Valley Center,San Diego,33,-117
2836,5,Valley Ford,Sonoma,38,-123
2837,5,Valley Springs,Calaveras,38,-121
2838,5,Valley Village,Los Angeles,34,-118
2839,5,Valyermo,Los Angeles,34,-118
2840,5,Van Nuys,Los Angeles,34,-118
2841,5,Venice,Los Angeles,34,-118
2842,5,Ventura,Ventura,34,-119
2843,5,Verdugo City,Los Angeles,34,-118
2844,5,Vernalis,San Joaquin,38,-121
2845,5,Victor,San Joaquin,38,-121
2846,5,Victorville,San Bernardino,35,-117
2847,5,Vidal,San Bernardino,34,-115
2848,5,Villa Grande,Sonoma,38,-123
2849,5,Villa Park,Orange,34,-118
2850,5,Vina,Tehama,40,-122
2851,5,Vineburg,Sonoma,38,-122
2852,5,Vinton,Plumas,40,-120
2853,5,Visalia,Tulare,36,-119
2854,5,Vista,San Diego,33,-117
2855,5,Volcano,Amador,38,-121
2856,5,Wallace,Calaveras,38,-121
2857,5,Walnut,Los Angeles,34,-118
2858,5,Walnut Creek,Contra Costa,38,-122
2859,5,Walnut Grove,Sacramento,38,-122
2860,5,Warner Springs,San Diego,33,-117
2861,5,Wasco,Kern,36,-119
2862,5,Washington,Nevada,39,-121
2863,5,Waterford,Stanislaus,38,-121
2864,5,Watsonville,Santa Cruz,37,-122
2865,5,Waukena,Tulare,36,-120
2866,5,Weaverville,Trinity,41,-123
2867,5,Weed,Siskiyou,41,-122
2868,5,Weimar,Placer,39,-121
2869,5,Weldon,Kern,36,-118
2870,5,Wendel,Lassen,40,-120
2871,5,Weott,Humboldt,40,-124
2872,5,West Covina,Los Angeles,34,-118
2873,5,West Hills,Los Angeles,34,-119
2874,5,West Hollywood,Los Angeles,34,-118
2875,5,West Point,Calaveras,38,-121
2876,5,West Sacramento,Yolo,39,-122
2877,5,Westlake Village,Los Angeles,34,-119
2878,5,Westlake Village,Ventura,34,-119
2879,5,Westley,Stanislaus,38,-121
2880,5,Westminster,Orange,34,-118
2881,5,Westmorland,Imperial,33,-116
2882,5,Westport,Mendocino,40,-124
2883,5,Westwood,Lassen,40,-121
2884,5,Wheatland,Yuba,39,-121
2885,5,Whiskeytown,Shasta,41,-123
2886,5,White Water,Riverside,34,-117
2887,5,Whitethorn,Humboldt,40,-124
2888,5,Whitmore,Shasta,41,-122
2889,5,Whittier,Los Angeles,34,-118
2890,5,Wildomar,Riverside,34,-117
2891,5,Williams,Colusa,39,-122
2892,5,Willits,Mendocino,39,-123
2893,5,Willow Creek,Humboldt,41,-124
2894,5,Willows,Glenn,40,-122
2895,5,Wilmington,Los Angeles,34,-118
2896,5,Wilseyville,Calaveras,38,-120
2897,5,Wilton,Sacramento,38,-121
2898,5,Winchester,Riverside,34,-117
2899,5,Windsor,Sonoma,39,-123
2900,5,Winnetka,Los Angeles,34,-119
2901,5,Winterhaven,Imperial,33,-115
2902,5,Winters,Yolo,39,-122
2903,5,Winton,Merced,37,-121
2904,5,Wishon,Madera,37,-120
2905,5,Witter Springs,Lake,39,-123
2906,5,Wofford Heights,Kern,36,-118
2907,5,Woodacre,Marin,38,-123
2908,5,Woodbridge,San Joaquin,38,-121
2909,5,Woodlake,Tulare,36,-119
2910,5,Woodland,Yolo,39,-122
2911,5,Woodland Hills,Los Angeles,34,-119
2912,5,Woody,Kern,36,-119
2913,5,Wrightwood,San Bernardino,34,-118
2914,5,Yermo,San Bernardino,35,-117
2915,5,Yettem,Tulare,36,-119
2916,5,Yolo,Yolo,39,-122
2917,5,Yorba Linda,Orange,34,-118
2918,5,Yorkville,Mendocino,39,-123
2919,5,Yosemite National Park,Mariposa,38,-120
2920,5,Yountville,Napa,38,-122
2921,5,Yreka,Siskiyou,42,-123
2922,5,Yuba City,Sutter,39,-122
2923,5,Yucaipa,San Bernardino,34,-117
2924,5,Yucca Valley,San Bernardino,34,-116
2925,5,Zamora,Yolo,39,-122
2926,5,Zenia,Trinity,40,-123
2927,6,Agate,Elbert,39,-104
2928,6,Aguilar,Las Animas,37,-105
2929,6,Akron,Washington,40,-103
2930,6,Alamosa,Alamosa,37,-106
2931,6,Allenspark,Boulder,40,-106
2932,6,Alma,Park,39,-106
2933,6,Almont,Gunnison,39,-107
2934,6,Amherst,Phillips,41,-102
2935,6,Anton,Washington,40,-103
2936,6,Antonito,Conejos,37,-106
2937,6,Arapahoe,Cheyenne,39,-102
2938,6,Arboles,Archuleta,37,-107
2939,6,Arlington,Kiowa,38,-103
2940,6,Arriba,Lincoln,39,-103
2941,6,Arvada,Jefferson,40,-105
2942,6,Aspen,Pitkin,39,-107
2943,6,Atwood,Logan,41,-103
2944,6,Ault,Weld,41,-105
2945,6,Aurora,Adams,40,-105
2946,6,Aurora,Arapahoe,40,-105
2947,6,Austin,Delta,39,-108
2948,6,Avon,Eagle,40,-107
2949,6,Avondale,Pueblo,38,-104
2950,6,Bailey,Park,39,-105
2951,6,Basalt,Eagle,39,-107
2952,6,Battlement Mesa,Garfield,39,-108
2953,6,Bayfield,La Plata,37,-108
2954,6,Bedrock,Montrose,38,-109
2955,6,Bellvue,Larimer,41,-105
2956,6,Bennett,Adams,40,-104
2957,6,Berthoud,Larimer,40,-105
2958,6,Bethune,Kit Carson,39,-102
2959,6,Beulah,Pueblo,38,-105
2960,6,Black Hawk,Gilpin,40,-106
2961,6,Blanca,Costilla,37,-106
2962,6,Boncarbo,Las Animas,37,-105
2963,6,Bond,Eagle,40,-107
2964,6,Boone,Pueblo,38,-104
2965,6,Boulder,Boulder,40,-105
2966,6,Branson,Las Animas,37,-104
2967,6,Breckenridge,Summit,39,-106
